x_axis,y_axis,z_axis
-132.0,47.0,-82.0
-132.0,47.0,-82.0
-133.0,47.0,-82.0
-132.0,47.0,-82.0
-133.0,47.0,-81.0
-133.0,47.0,-81.0
-133.0,47.0,-81.0
-133.0,47.0,-81.0
-133.0,47.0,-81.0
-133.0,47.0,-82.0
-133.0,46.0,-83.0
-133.0,47.0,-83.0
-133.0,46.0,-83.0
-133.0,46.0,-83.0
-133.0,46.0,-83.0
-132.0,46.0,-83.0
-132.0,46.0,-83.0
-131.0,46.0,-83.0
-132.0,46.0,-83.0
-132.0,46.0,-83.0
-132.0,46.0,-83.0
-132.0,46.0,-83.0
-132.0,46.0,-83.0
-132.0,46.0,-83.0
-131.0,47.0,-83.0
-132.0,47.0,-83.0
-132.0,47.0,-84.0
-132.0,47.0,-84.0
-132.0,48.0,-84.0
-132.0,48.0,-84.0
-132.0,48.0,-83.0
-132.0,48.0,-84.0
-132.0,48.0,-84.0
-133.0,48.0,-84.0
-133.0,47.0,-83.0
-133.0,47.0,-83.0
-133.0,47.0,-83.0
-133.0,47.0,-83.0
-133.0,47.0,-83.0
-133.0,47.0,-83.0
-133.0,47.0,-83.0
-134.0,47.0,-83.0
-134.0,47.0,-83.0
-134.0,47.0,-83.0
-134.0,47.0,-83.0
-134.0,47.0,-83.0
-134.0,47.0,-82.0
-134.0,47.0,-83.0
-133.0,46.0,-83.0
-134.0,46.0,-83.0
-134.0,46.0,-83.0
-134.0,47.0,-83.0
-134.0,47.0,-83.0
-134.0,47.0,-83.0
-134.0,48.0,-83.0
-134.0,47.0,-83.0
-133.0,47.0,-83.0
-133.0,47.0,-83.0
-133.0,47.0,-82.0
-133.0,47.0,-82.0
-133.0,47.0,-82.0
-133.0,47.0,-82.0
-133.0,47.0,-82.0
-133.0,47.0,-82.0
-133.0,47.0,-82.0
-133.0,47.0,-82.0
-133.0,47.0,-82.0
-133.0,47.0,-83.0
-133.0,47.0,-83.0
-133.0,46.0,-83.0
-134.0,46.0,-83.0
-134.0,47.0,-82.0
-134.0,46.0,-82.0
-134.0,47.0,-82.0
-134.0,47.0,-82.0
-134.0,47.0,-82.0
-134.0,47.0,-81.0
-134.0,47.0,-81.0
-134.0,47.0,-81.0
-134.0,48.0,-82.0
-134.0,48.0,-81.0
-134.0,48.0,-82.0
-134.0,48.0,-82.0
-134.0,48.0,-82.0
-134.0,48.0,-82.0
-134.0,48.0,-81.0
-134.0,49.0,-81.0
-134.0,48.0,-81.0
-134.0,48.0,-81.0
-133.0,48.0,-81.0
-134.0,48.0,-81.0
-133.0,48.0,-81.0
-133.0,48.0,-81.0
-139.0,68.0,-81.0
-137.0,62.0,-81.0
-137.0,65.0,-81.0
-137.0,64.0,-80.0
-140.0,76.0,-80.0
-141.0,82.0,-77.0
-141.0,76.0,-72.0
-140.0,79.0,-74.0
-140.0,75.0,-72.0
-140.0,77.0,-44.0
-141.0,85.0,-46.0
-139.0,81.0,-65.0
-139.0,80.0,-60.0
-139.0,79.0,-50.0
-145.0,86.0,-59.0
-138.0,66.0,-45.0
-138.0,66.0,-58.0
-129.0,20.0,-78.0
-129.0,28.0,-78.0
-136.0,60.0,-103.0
-139.0,75.0,-119.0
-141.0,80.0,-125.0
-141.0,79.0,-123.0
-143.0,91.0,-121.0
-120.0,94.0,-38.0
-64.0,92.0,-86.0
781.0,950.0,-100.0
2179.0,634.0,356.0
2059.0,611.0,285.0
1901.0,582.0,244.0
1813.0,532.0,289.0
1722.0,499.0,275.0
1644.0,496.0,230.0
1552.0,475.0,221.0
1451.0,456.0,205.0
1354.0,448.0,179.0
1219.0,441.0,153.0
1084.0,439.0,99.0
975.0,406.0,86.0
750.0,412.0,42.0
361.0,440.0,21.0
-303.0,220.0,79.0
-1235.0,312.0,-89.0
-1397.0,334.0,-115.0
-1352.0,370.0,-126.0
-1335.0,412.0,-152.0
-1279.0,409.0,-150.0
-1270.0,417.0,-169.0
-1296.0,422.0,-201.0
-1267.0,379.0,-198.0
-1202.0,348.0,-193.0
-1119.0,295.0,-181.0
-982.0,282.0,-145.0
-369.0,272.0,24.0
1074.0,344.0,226.0
1913.0,488.0,285.0
1926.0,465.0,284.0
1797.0,527.0,219.0
1714.0,535.0,317.0
1729.0,483.0,421.0
1658.0,427.0,406.0
1588.0,331.0,371.0
1445.0,283.0,319.0
803.0,283.0,313.0
-664.0,415.0,339.0
-2068.0,444.0,212.0
-3329.0,695.0,109.0
-3758.0,996.0,-184.0
-3286.0,796.0,-75.0
-3186.0,784.0,-88.0
-3120.0,794.0,-93.0
-2954.0,827.0,-57.0
-2281.0,954.0,111.0
-767.0,705.0,729.0
699.0,492.0,1390.0
2055.0,78.0,1610.0
2513.0,-245.0,1489.0
2323.0,-340.0,1307.0
2013.0,-268.0,1198.0
1026.0,-81.0,1330.0
-451.0,29.0,1378.0
-1864.0,606.0,1147.0
-2797.0,837.0,866.0
-3171.0,1269.0,567.0
-2498.0,1001.0,728.0
-1183.0,920.0,1337.0
300.0,890.0,2143.0
1720.0,467.0,2544.0
2470.0,237.0,2522.0
2245.0,204.0,2426.0
1015.0,478.0,2246.0
-462.0,453.0,2290.0
-1875.0,997.0,1997.0
-2960.0,1141.0,1596.0
-3249.0,1763.0,1268.0
-1995.0,1324.0,1886.0
-475.0,1355.0,2948.0
978.0,741.0,3810.0
1945.0,282.0,3860.0
1891.0,29.0,3748.0
645.0,277.0,3312.0
-816.0,-176.0,3455.0
-2213.0,516.0,3112.0
-3206.0,807.0,2661.0
-3364.0,1138.0,2189.0
-2749.0,902.0,2366.0
-2750.0,992.0,2333.0
-2516.0,908.0,2343.0
-1284.0,1029.0,2670.0
204.0,506.0,3986.0
1254.0,97.0,4115.0
990.0,127.0,3732.0
851.0,103.0,3664.0
841.0,109.0,3521.0
760.0,104.0,3386.0
718.0,93.0,3232.0
749.0,119.0,3082.0
734.0,112.0,2984.0
631.0,165.0,2800.0
-45.0,355.0,2376.0
-1476.0,275.0,1992.0
-2474.0,556.0,1529.0
-3054.0,765.0,886.0
-2402.0,410.0,1047.0
-2270.0,413.0,1003.0
-2152.0,421.0,994.0
-1932.0,415.0,1011.0
-1541.0,470.0,1104.0
-1076.0,449.0,1249.0
-800.0,394.0,1309.0
-710.0,434.0,1279.0
-576.0,480.0,1229.0
-282.0,395.0,1307.0
-34.0,304.0,1360.0
120.0,217.0,1325.0
321.0,214.0,1293.0
571.0,308.0,1325.0
925.0,346.0,1401.0
1124.0,269.0,1521.0
1157.0,200.0,1521.0
1140.0,163.0,1456.0
1108.0,58.0,1446.0
1182.0,153.0,1360.0
1344.0,281.0,1319.0
1793.0,327.0,1352.0
2152.0,257.0,1411.0
2150.0,168.0,1385.0
2016.0,46.0,1336.0
1714.0,-122.0,1331.0
1146.0,-165.0,1202.0
346.0,-344.0,1161.0
-157.0,-85.0,928.0
-525.0,-63.0,800.0
-633.0,31.0,734.0
-630.0,3.0,695.0
-603.0,-41.0,643.0
-541.0,-83.0,673.0
-522.0,-70.0,607.0
-504.0,-67.0,577.0
-488.0,-63.0,557.0
-474.0,-53.0,529.0
-460.0,-50.0,537.0
-426.0,-29.0,532.0
-417.0,-33.0,516.0
-413.0,-34.0,535.0
-398.0,-28.0,499.0
-386.0,-24.0,457.0
-371.0,-19.0,434.0
-359.0,-14.0,411.0
-346.0,-10.0,389.0
-337.0,-9.0,361.0
-333.0,-3.0,305.0
-326.0,-293.0,332.0
-148.0,-682.0,431.0
-115.0,-1561.0,558.0
13.0,-2036.0,547.0
93.0,-2348.0,614.0
214.0,-2504.0,727.0
222.0,-2076.0,748.0
356.0,-1100.0,654.0
622.0,310.0,483.0
913.0,1707.0,150.0
1139.0,2808.0,-400.0
1122.0,2985.0,-662.0
1069.0,2778.0,-667.0
935.0,1723.0,-399.0
793.0,300.0,-175.0
509.0,-1145.0,-196.0
359.0,-1875.0,-281.0
505.0,-2327.0,-292.0
590.0,-2316.0,-295.0
681.0,-1852.0,-378.0
918.0,-505.0,-525.0
1128.0,949.0,-879.0
1160.0,2307.0,-1226.0
1153.0,2398.0,-1532.0
1096.0,2227.0,-1572.0
945.0,1602.0,-1311.0
787.0,658.0,-945.0
569.0,-803.0,-693.0
196.0,-2201.0,-652.0
106.0,-2634.0,-556.0
110.0,-2787.0,-577.0
135.0,-2291.0,-666.0
428.0,-758.0,-821.0
780.0,707.0,-904.0
1001.0,1932.0,-1027.0
1085.0,2146.0,-1228.0
1030.0,2143.0,-1381.0
990.0,2139.0,-1413.0
924.0,2077.0,-1368.0
821.0,1641.0,-1202.0
400.0,136.0,-970.0
-29.0,-1302.0,-1084.0
-130.0,-2110.0,-1045.0
-113.0,-2396.0,-1188.0
10.0,-2319.0,-1262.0
173.0,-1440.0,-1311.0
383.0,55.0,-1433.0
778.0,1486.0,-1494.0
1143.0,2632.0,-1659.0
1157.0,2882.0,-1750.0
1161.0,2894.0,-1838.0
1123.0,2949.0,-1872.0
1084.0,3029.0,-1865.0
1044.0,3059.0,-1741.0
994.0,2832.0,-1564.0
806.0,1836.0,-1250.0
543.0,889.0,-1055.0
281.0,-121.0,-949.0
46.0,-1022.0,-892.0
-71.0,-2061.0,-904.0
-58.0,-2810.0,-936.0
-62.0,-3366.0,-930.0
-42.0,-3740.0,-917.0
115.0,-3803.0,-993.0
277.0,-3589.0,-1036.0
261.0,-2998.0,-1077.0
226.0,-2463.0,-1066.0
183.0,-1798.0,-1047.0
185.0,-1161.0,-1022.0
140.0,-459.0,-1009.0
110.0,129.0,-985.0
108.0,557.0,-983.0
114.0,994.0,-978.0
112.0,1411.0,-978.0
105.0,1731.0,-986.0
118.0,1942.0,-975.0
166.0,2160.0,-972.0
171.0,2413.0,-1004.0
157.0,2676.0,-1031.0
226.0,2782.0,-1046.0
276.0,2795.0,-1034.0
297.0,2789.0,-1012.0
294.0,2748.0,-1010.0
303.0,2652.0,-987.0
270.0,2303.0,-962.0
261.0,1119.0,-986.0
369.0,484.0,-829.0
333.0,-273.0,-779.0
278.0,-954.0,-761.0
250.0,-1596.0,-729.0
259.0,-2136.0,-779.0
283.0,-2519.0,-774.0
324.0,-2937.0,-785.0
324.0,-3261.0,-812.0
337.0,-3526.0,-775.0
361.0,-3770.0,-755.0
348.0,-3968.0,-817.0
340.0,-4020.0,-855.0
285.0,-3804.0,-857.0
288.0,-3466.0,-823.0
292.0,-3106.0,-811.0
276.0,-2688.0,-819.0
278.0,-2254.0,-819.0
296.0,-1944.0,-815.0
309.0,-1580.0,-810.0
280.0,-966.0,-753.0
320.0,-716.0,-719.0
317.0,-529.0,-680.0
352.0,-375.0,-629.0
426.0,-240.0,-570.0
426.0,-307.0,-591.0
427.0,-278.0,-529.0
441.0,-115.0,-469.0
347.0,96.0,-465.0
187.0,179.0,-577.0
32.0,269.0,-636.0
-62.0,327.0,-626.0
-137.0,371.0,-561.0
-207.0,416.0,-554.0
-106.0,317.0,-606.0
-238.0,350.0,-616.0
-231.0,342.0,-633.0
-213.0,293.0,-615.0
-208.0,282.0,-602.0
-205.0,275.0,-580.0
-202.0,265.0,-557.0
-199.0,255.0,-537.0
-196.0,246.0,-516.0
-192.0,237.0,-497.0
-190.0,229.0,-479.0
-187.0,221.0,-461.0
-185.0,213.0,-445.0
-182.0,205.0,-429.0
-180.0,198.0,-414.0
-178.0,191.0,-399.0
-177.0,185.0,-385.0
-175.0,179.0,-371.0
-174.0,174.0,-359.0
-173.0,172.0,-335.0
-175.0,179.0,-263.0
-173.0,174.0,-226.0
-163.0,142.0,-231.0
-161.0,137.0,-256.0
-159.0,130.0,-267.0
-157.0,131.0,-296.0
-155.0,139.0,-298.0
-153.0,128.0,-289.0
-151.0,125.0,-280.0
-151.0,121.0,-271.0
-150.0,117.0,-263.0
-149.0,113.0,-255.0
-148.0,110.0,-247.0
-147.0,107.0,-240.0
-146.0,104.0,-233.0
-146.0,102.0,-226.0
-145.0,100.0,-220.0
-145.0,97.0,-214.0
-144.0,95.0,-207.0
-143.0,93.0,-202.0
-142.0,90.0,-195.0
-142.0,89.0,-190.0
-141.0,86.0,-186.0
-141.0,85.0,-181.0
-140.0,83.0,-177.0
-140.0,81.0,-173.0
-139.0,80.0,-169.0
-139.0,79.0,-165.0
-139.0,78.0,-162.0
-139.0,77.0,-158.0
-138.0,75.0,-154.0
-138.0,74.0,-152.0
-138.0,73.0,-148.0
-138.0,71.0,-145.0
-138.0,70.0,-143.0
-138.0,69.0,-140.0
-137.0,67.0,-138.0
-137.0,66.0,-135.0
-137.0,66.0,-133.0
-136.0,65.0,-131.0
-136.0,64.0,-128.0
-137.0,64.0,-126.0
-136.0,63.0,-124.0
-136.0,62.0,-122.0
-136.0,61.0,-120.0
-136.0,61.0,-119.0
-136.0,60.0,-117.0
-136.0,59.0,-115.0
-135.0,59.0,-113.0
-135.0,59.0,-112.0
-134.0,58.0,-111.0
-134.0,58.0,-110.0
-134.0,58.0,-108.0
-135.0,57.0,-107.0
-135.0,57.0,-106.0
-135.0,57.0,-105.0
-134.0,56.0,-104.0
-134.0,56.0,-103.0
-134.0,56.0,-102.0
-135.0,56.0,-101.0
-134.0,56.0,-100.0
-134.0,55.0,-99.0
-134.0,55.0,-98.0
-134.0,55.0,-98.0
-134.0,55.0,-98.0
-134.0,54.0,-97.0
-133.0,54.0,-98.0
-133.0,53.0,-97.0
-133.0,53.0,-97.0
-133.0,53.0,-96.0
-133.0,53.0,-96.0
-133.0,53.0,-95.0
-133.0,52.0,-94.0
-133.0,52.0,-94.0
-133.0,52.0,-93.0
-134.0,51.0,-93.0
-134.0,51.0,-93.0
-134.0,51.0,-93.0
-134.0,51.0,-92.0
-133.0,51.0,-91.0
-133.0,51.0,-90.0
-133.0,52.0,-90.0
-133.0,51.0,-89.0
-133.0,51.0,-89.0
-133.0,51.0,-89.0
-133.0,51.0,-88.0
-133.0,51.0,-88.0
-132.0,50.0,-88.0
-132.0,49.0,-87.0
-132.0,50.0,-87.0
-133.0,50.0,-87.0
-133.0,49.0,-87.0
-132.0,50.0,-87.0
-133.0,49.0,-86.0
-132.0,50.0,-86.0
-133.0,50.0,-86.0
-133.0,49.0,-85.0
-132.0,49.0,-85.0
-133.0,49.0,-85.0
-133.0,49.0,-85.0
-133.0,49.0,-85.0
-133.0,49.0,-85.0
-133.0,49.0,-85.0
-133.0,49.0,-85.0
-134.0,49.0,-85.0
-134.0,49.0,-85.0
-134.0,48.0,-85.0
-134.0,47.0,-85.0
-134.0,46.0,-85.0
-134.0,46.0,-85.0
-133.0,46.0,-85.0
-133.0,46.0,-85.0
-134.0,46.0,-84.0
-134.0,46.0,-85.0
-134.0,46.0,-84.0
-134.0,46.0,-85.0
-134.0,46.0,-85.0
-134.0,42.0,-84.0
-134.0,42.0,-84.0
-134.0,42.0,-84.0
-134.0,43.0,-84.0
-134.0,42.0,-83.0
-134.0,43.0,-84.0
-134.0,43.0,-84.0
-134.0,43.0,-84.0
-134.0,43.0,-83.0
-134.0,43.0,-83.0
-134.0,43.0,-83.0
-134.0,43.0,-82.0
-134.0,43.0,-83.0
-134.0,44.0,-83.0
-134.0,44.0,-82.0
-133.0,44.0,-83.0
-133.0,44.0,-83.0
-133.0,44.0,-82.0
-133.0,45.0,-83.0
-133.0,45.0,-82.0
-133.0,45.0,-82.0
-133.0,45.0,-82.0
-133.0,45.0,-82.0
-133.0,45.0,-83.0
-133.0,46.0,-83.0
-133.0,46.0,-83.0
-133.0,46.0,-83.0
-133.0,46.0,-82.0
-133.0,45.0,-82.0
-133.0,43.0,-82.0
-133.0,43.0,-82.0
-133.0,42.0,-83.0
-133.0,42.0,-83.0
-133.0,44.0,-83.0
-133.0,44.0,-83.0
-133.0,44.0,-84.0
-132.0,44.0,-84.0
-132.0,44.0,-83.0
-132.0,43.0,-83.0
-132.0,44.0,-83.0
-132.0,44.0,-83.0
-132.0,44.0,-83.0
-131.0,44.0,-83.0
-131.0,45.0,-84.0
-132.0,44.0,-83.0
-132.0,45.0,-83.0
-132.0,44.0,-84.0
-132.0,44.0,-83.0
-132.0,45.0,-83.0
-131.0,44.0,-83.0
-131.0,44.0,-83.0
-130.0,44.0,-83.0
-131.0,45.0,-83.0
-131.0,45.0,-82.0
-131.0,45.0,-81.0
-132.0,45.0,-81.0
-132.0,44.0,-80.0
-132.0,45.0,-80.0
-131.0,44.0,-81.0
-132.0,44.0,-81.0
-132.0,45.0,-80.0
-132.0,45.0,-82.0
-131.0,46.0,-82.0
-132.0,45.0,-81.0
-132.0,46.0,-82.0
-132.0,46.0,-83.0
-132.0,46.0,-83.0
-132.0,46.0,-82.0
-132.0,46.0,-83.0
-132.0,47.0,-83.0
-133.0,47.0,-83.0
-133.0,47.0,-83.0
-133.0,47.0,-83.0
-133.0,46.0,-84.0
-133.0,46.0,-84.0
-133.0,46.0,-84.0
-133.0,47.0,-85.0
-133.0,47.0,-85.0
-133.0,47.0,-84.0
-133.0,46.0,-84.0
-133.0,47.0,-84.0
-133.0,47.0,-84.0
-133.0,47.0,-84.0
-133.0,46.0,-83.0
-133.0,46.0,-84.0
-132.0,46.0,-84.0
-132.0,46.0,-84.0
-131.0,47.0,-84.0
